Id,Longitude,Latitude,Building Area,Floor_Label,Layout_Label,Building_Type_Label,Orientation_Label,Structure_Label,Decoration_Label,Elevator_Label,Ownership_Label,Total_Rooms,Num_Rooms,price
346,104.098081,30.700856,79.39,1,1,2,5,3,3,1,1,7,3,1.53
347,104.119655,30.685033,70.95,2,1,1,6,1,2,0,1,5,2,0.74
348,104.121852,30.654267,86.16,3,1,3,3,3,3,1,1,5,2,2.1
349,104.154494,30.682061,60.45,1,1,3,5,3,2,1,1,6,2,1.4
350,104.177749,30.704315,59.7,3,1,3,2,3,2,1,1,5,2,0.74
351,104.112556,30.71579,49.25,2,1,3,4,3,2,1,1,5,2,0.88
352,104.100279,30.690814,44.33,3,1,3,6,2,3,1,1,4,1,0.5
353,104.121852,30.654267,67,1,1,3,1,3,3,1,1,6,2,1.25
354,104.119655,30.685033,73.68,2,1,2,6,2,3,0,1,5,2,0.85
355,104.121852,30.654267,67.96,1,1,3,1,3,2,1,1,5,2,1.15
356,104.098081,30.700856,78.01,2,1,2,9,3,3,1,1,5,2,1.39
357,104.177749,30.704315,58.84,3,1,3,6,3,2,1,3,6,3,0.8
358,104.177749,30.704315,108.75,3,1,2,2,2,3,1,1,8,3,2.07
359,104.112556,30.71579,90.47,1,1,2,2,3,2,1,1,7,3,1.596
360,104.124802,30.656514,85.9,3,1,2,1,2,2,1,1,5,2,1.188
361,104.119655,30.685033,60.42,1,1,3,3,2,2,1,1,5,2,1.166
362,104.112556,30.71579,49.37,1,1,1,2,2,2,1,1,4,1,0.538
363,104.121852,30.654267,87.82,3,1,2,2,2,3,1,1,5,2,1.59
364,104.112231,30.662037,51.27,3,1,1,8,1,3,0,5,5,2,0.49
365,104.112556,30.71579,72.33,3,1,2,8,3,2,1,1,6,2,1.1
366,104.098081,30.700856,74.97,1,1,2,6,3,1,1,2,5,2,0.99
367,104.112556,30.71579,82.92,2,1,1,6,1,1,1,2,6,2,0.94
368,104.098081,30.700856,53.87,1,2,2,1,3,3,1,1,5,2,1.37
369,104.098081,30.700856,75.2,1,1,1,4,2,1,1,5,6,2,0.9
370,104.119655,30.685033,49.72,2,1,1,6,1,2,0,1,4,1,0.55
371,104.119655,30.685033,86,3,1,1,6,1,2,0,1,6,2,1.28
372,104.124802,30.656514,49.25,2,4,2,5,2,2,1,1,6,2,0.49
373,104.112556,30.71579,65,2,1,3,6,2,3,1,1,4,1,0.35
374,104.098081,30.700856,82.15,2,1,1,1,2,3,0,2,7,3,0.92
375,104.098081,30.700856,43.94,2,1,3,9,2,2,1,1,2,1,0.3
376,104.124802,30.656514,49.26,1,4,2,6,2,3,1,1,6,2,0.499
377,104.098081,30.700856,52.06,2,1,2,6,2,2,1,1,3,1,0.255
378,104.112556,30.71579,45.54,3,1,2,2,3,2,1,1,4,1,0.34
379,104.098081,30.700856,52.05,2,1,2,6,2,2,1,1,3,1,0.255
380,104.098081,30.700856,46.1,3,1,2,9,2,2,1,1,4,1,0.23
381,104.124802,30.656514,48.44,1,3,2,6,2,3,1,1,4,1,0.4
382,104.124802,30.656514,48.33,2,4,2,6,2,2,1,1,6,3,0.4
383,104.124802,30.656514,40.8,2,1,3,9,3,3,1,1,4,1,0.35
384,104.154494,30.682061,36,2,1,3,1,2,3,1,1,1,1,0.254
385,104.100279,30.690814,43.95,1,1,2,5,3,3,1,1,3,1,0.436
386,104.098081,30.700856,75.51,2,1,2,9,3,1,1,2,6,2,0.95
387,104.098081,30.700856,75.71,2,1,1,2,2,2,1,5,5,2,0.925
388,104.124802,30.656514,78.86,1,1,3,6,2,2,1,1,5,2,1.115
389,104.154494,30.682061,32.23,1,1,1,6,3,3,1,1,3,1,0.588
390,104.095289,30.659389,161.1,3,1,2,2,3,3,1,1,8,3,3.9
391,104.119655,30.685033,37.71,3,1,1,5,2,2,1,1,4,1,0.458
392,104.119655,30.685033,69.34,2,1,4,6,4,2,0,1,5,2,0.8
393,104.095289,30.659389,237.23,1,1,1,6,2,1,1,1,9,4,5.93
394,104.112556,30.71579,137.5,2,1,2,4,3,3,1,1,9,4,2.95
395,104.100279,30.690814,59.05,3,1,3,6,2,2,1,1,4,1,0.838
396,104.112556,30.71579,87.87,1,1,2,1,3,2,1,1,6,3,1.45
397,104.095289,30.659389,154.83,1,1,2,9,3,2,1,1,9,4,3.94
398,104.121852,30.654267,83.41,2,1,2,3,2,2,1,1,5,2,1.79
399,104.118902,30.674317,93.63,1,1,1,2,4,2,0,1,7,3,1.4
400,104.112231,30.662037,81.76,2,1,1,1,3,2,0,1,5,2,1.05
401,104.121852,30.654267,104.03,3,1,1,2,1,3,0,1,6,2,1.2
402,104.100279,30.690814,61.51,2,1,3,6,2,3,1,1,4,1,0.92
403,104.118902,30.674317,123.27,3,1,2,2,2,3,1,1,8,3,2.1
404,104.121852,30.654267,59.23,3,1,3,6,4,2,0,1,5,2,0.54
405,104.124802,30.656514,174.2,3,3,1,8,2,2,1,1,12,5,3.2
406,104.098081,30.700856,82,1,1,2,2,2,2,1,1,6,2,1.32
407,104.118902,30.674317,67.11,2,1,1,10,2,2,1,1,5,2,1.13
408,104.098081,30.700856,96.17,2,1,3,6,3,2,1,1,6,2,1.75
409,104.100279,30.690814,71.66,2,1,1,6,1,2,0,1,6,3,0.78
410,104.154494,30.682061,99.33,2,1,3,1,3,2,1,1,8,4,1.87
411,104.095289,30.659389,136.38,2,2,1,6,3,2,1,1,8,3,2.65
412,104.095289,30.659389,133.77,2,1,1,2,3,3,0,1,7,3,1.55
413,104.095289,30.659389,99.6,3,1,1,2,4,2,0,5,7,3,1.2
414,104.100279,30.690814,150.81,3,3,1,6,3,2,0,1,8,3,1.48
415,104.095289,30.659389,70,2,1,1,2,1,2,0,1,5,2,0.81
416,104.112556,30.71579,87.8,2,1,3,1,2,3,1,1,6,3,1.58
417,104.119655,30.685033,67.39,2,1,3,6,2,3,1,1,7,3,1.55
418,104.112556,30.71579,85.85,2,1,2,2,3,2,1,1,6,3,1.59
419,104.098081,30.700856,47.29,1,1,1,1,1,1,0,2,4,1,0.6
420,104.112231,30.662037,46.85,3,1,1,9,3,2,0,1,4,1,0.58
421,104.177749,30.704315,87.32,3,1,1,10,3,1,1,2,5,2,1.05
422,104.098081,30.700856,84.02,1,1,2,2,3,1,1,1,6,4,1.6
423,104.095289,30.659389,63.9,3,1,1,8,1,2,0,1,5,2,0.8
424,104.121852,30.654267,59,3,1,1,1,4,2,0,1,6,3,0.66
425,104.177749,30.704315,107.3,3,1,3,9,3,0,1,1,6,3,1.86
426,104.105439,30.673457,95.39,2,1,1,1,4,3,0,1,6,2,1.4
427,104.100279,30.690814,121.53,3,3,1,1,4,0,0,1,7,3,1.39
428,104.124802,30.656514,174.2,3,3,1,8,2,2,1,1,12,5,3.2
429,104.124802,30.656514,78.9,1,1,2,4,2,2,1,1,5,2,1.38
430,104.158901,30.642585,90.88,1,1,2,6,3,2,1,1,6,3,1.85
431,104.112556,30.71579,117.04,1,1,2,2,3,2,1,1,8,3,1.845
432,104.154494,30.682061,73.38,3,1,3,10,3,3,1,1,7,3,1.86
433,104.112556,30.71579,113,2,1,2,4,3,0,1,1,7,3,1.9
434,104.100279,30.690814,127.6,3,1,1,2,1,2,0,1,8,3,1.56
435,104.112231,30.662037,47.5,3,1,1,8,4,2,0,1,5,2,0.54
436,104.158901,30.642585,77,1,1,3,9,2,2,1,1,5,2,1.3
437,104.124802,30.656514,159.87,3,3,1,2,4,3,0,1,10,4,1.92
438,104.119655,30.685033,116.8,3,1,1,2,2,2,1,1,7,3,1.9
439,104.112556,30.71579,77.43,1,1,3,8,3,2,1,1,5,2,1.46
440,104.098081,30.700856,93.15,3,1,2,3,3,1,1,1,7,3,1.86
441,104.177749,30.704315,79.06,1,1,2,3,3,3,1,1,6,3,1.58
442,104.177749,30.704315,89.28,1,1,2,2,3,1,1,1,7,3,1.8
443,104.154494,30.682061,80.93,3,1,3,10,2,3,1,1,7,3,1.7
444,104.105439,30.673457,71.14,3,1,1,2,1,2,0,1,5,2,0.8
445,104.100279,30.690814,122.8,2,1,1,6,1,2,0,1,7,3,2
446,104.112231,30.662037,124.99,1,1,2,2,3,2,1,1,7,3,1.08
447,104.100279,30.690814,95,2,1,1,9,1,0,0,1,8,3,1.185
448,104.121852,30.654267,168.66,2,1,1,8,3,3,1,1,8,3,4.65
449,104.177749,30.704315,138.97,2,3,3,4,3,3,1,1,7,3,1.65
450,104.095289,30.659389,142.78,3,1,1,2,1,2,0,1,8,4,1.4
451,104.095289,30.659389,111.48,1,1,1,8,1,3,1,1,8,3,2.7
452,104.095289,30.659389,180.6,1,3,3,2,2,0,1,1,9,4,4.15
453,104.095289,30.659389,239,3,1,1,6,3,1,1,1,8,3,2.26
454,104.095289,30.659389,222.7,2,1,3,10,3,0,1,1,9,4,2.89
455,104.154494,30.682061,60.33,2,1,1,1,1,2,0,1,5,2,0.76
456,104.124802,30.656514,118.32,3,4,1,9,2,1,1,1,7,3,2.5
457,104.124802,30.656514,88.55,1,1,2,2,3,2,1,1,6,2,1.18
458,104.124802,30.656514,65.79,3,1,1,6,3,2,0,1,5,2,0.835
459,104.119655,30.685033,169.81,3,3,1,2,3,3,0,1,8,3,2.4
460,104.098081,30.700856,138.75,2,1,2,5,3,3,1,1,9,4,3.5
461,104.119655,30.685033,94.17,3,1,1,9,3,3,0,1,8,3,1.42
462,104.177749,30.704315,97.43,3,1,2,6,3,2,1,1,7,3,1.5
463,104.100279,30.690814,135.37,2,1,2,6,2,3,1,1,7,3,2.99
464,104.098081,30.700856,101.36,3,1,1,6,3,2,1,1,7,3,1.55
465,104.112231,30.662037,115,3,1,1,2,3,0,0,1,8,3,1.86
466,104.098081,30.700856,115.13,1,1,2,6,2,3,1,1,8,3,1.646
467,104.154494,30.682061,85.77,2,1,1,9,3,2,1,1,7,3,1.75
468,104.098081,30.700856,50.03,3,1,3,3,3,3,1,1,4,1,0.98
469,104.098081,30.700856,110.27,2,1,2,6,3,0,1,1,7,3,1.7
470,104.177749,30.704315,84.25,3,1,2,4,3,3,1,1,7,3,1.6
471,104.118902,30.674317,122.22,3,1,2,8,2,0,1,1,7,3,1.73
472,104.098081,30.700856,112.97,2,1,3,5,3,3,1,1,8,3,2.09
473,104.154494,30.682061,195.68,2,1,3,9,3,0,1,5,10,4,4.38
474,104.095289,30.659389,26.93,3,1,1,2,2,2,1,1,3,1,0.36
475,104.098081,30.700856,89.85,3,1,2,4,3,2,1,1,6,2,1.6
476,104.098081,30.700856,93.18,3,1,2,2,3,0,1,1,5,2,1.49
477,104.177749,30.704315,103.43,1,1,2,2,3,1,1,1,8,3,2.05
478,104.121852,30.654267,82.29,2,1,2,4,3,3,1,1,5,2,2.15
479,104.154494,30.682061,74.84,2,1,3,1,3,0,1,1,7,3,1.5
480,104.119655,30.685033,76.31,3,1,1,6,4,3,0,1,5,2,0.77
481,104.119655,30.685033,48.95,2,1,1,9,3,0,1,1,4,1,0.8
482,104.098081,30.700856,83.49,3,1,2,10,3,3,1,1,6,2,1.695
483,104.119655,30.685033,118.01,3,3,1,6,3,3,0,1,6,2,1.48
484,104.098081,30.700856,113.96,1,1,3,2,3,3,1,1,7,3,2.45
485,104.095289,30.659389,123.83,1,1,1,2,1,2,0,1,8,3,1.78
486,104.124802,30.656514,114.69,2,1,3,2,2,1,1,3,6,3,1.6
487,104.098081,30.700856,110.78,3,1,2,7,3,3,1,1,8,3,2.21
488,104.095289,30.659389,137.77,3,1,2,6,3,3,1,1,8,3,1.95
489,104.100279,30.690814,92.28,2,1,1,2,4,0,0,1,6,3,1.15
490,104.098081,30.700856,90.82,3,1,2,5,3,3,1,1,6,3,1.52
491,104.177749,30.704315,237.53,1,1,1,2,2,1,1,1,10,5,3.32
492,104.095289,30.659389,104.14,3,1,1,2,1,0,0,1,6,2,1.35
493,104.112556,30.71579,71.13,2,1,2,3,3,3,1,1,7,3,1.39
494,104.095289,30.659389,147.31,3,3,2,1,4,0,0,1,9,4,2.4
495,104.112556,30.71579,81.9,1,1,2,4,3,1,1,1,7,3,1.35
496,104.124802,30.656514,124.33,3,3,1,2,3,3,0,1,7,3,1.55
497,104.158901,30.642585,77.73,2,1,2,5,3,3,1,1,5,2,1.6
498,104.121852,30.654267,287.88,1,3,1,1,3,3,1,1,11,5,6.63
499,104.124802,30.656514,163.74,3,3,2,2,2,3,1,1,10,5,3.25
500,104.098081,30.700856,99.78,2,1,1,2,1,2,0,1,7,3,1.05
501,104.105439,30.673457,81.74,2,1,1,2,6,2,0,1,6,3,1.02
502,104.118902,30.674317,53.4,3,1,1,6,3,2,0,1,4,1,0.695
503,104.177749,30.704315,97.21,2,1,2,2,3,3,1,1,7,3,1.6
504,104.158901,30.642585,63.87,1,1,3,2,2,2,1,1,5,2,1.15
505,104.154494,30.682061,38.3,3,1,2,9,3,3,1,1,4,1,0.5
506,104.112556,30.71579,77.9,2,1,3,3,2,2,1,1,5,2,1.12
507,104.121852,30.654267,64.42,1,1,3,3,3,3,1,1,5,1,1.45
508,104.119655,30.685033,93.98,2,1,1,6,1,3,0,1,7,3,1.238
509,104.119655,30.685033,68.8,2,1,2,9,2,2,1,1,6,3,1.54
510,104.098081,30.700856,109.92,2,1,1,5,2,3,1,1,8,3,1.6
511,104.124802,30.656514,100.3,3,3,1,2,4,2,0,1,7,3,1.25
512,104.124802,30.656514,91.49,2,1,1,9,4,2,0,1,6,3,1.35
513,104.124802,30.656514,119.36,2,1,2,2,2,0,1,1,8,3,1.95
514,104.095289,30.659389,153.4,2,1,1,4,4,2,0,1,8,3,1.65
515,104.095289,30.659389,85.5,2,1,1,6,1,2,0,5,5,2,1.05
516,104.095289,30.659389,121.93,3,1,1,2,1,2,0,1,8,3,1.49
517,104.095289,30.659389,89.18,2,1,1,4,4,2,0,5,7,3,1.298
518,104.124802,30.656514,111.17,1,1,1,6,3,2,0,1,6,3,1.21
519,104.098081,30.700856,137.12,3,3,3,6,3,2,1,1,11,6,2.38
520,104.100279,30.690814,116.93,1,1,1,10,2,2,0,1,8,3,1.84
521,104.121852,30.654267,116.91,2,1,3,4,3,2,1,2,8,3,2
522,104.095289,30.659389,76.48,1,1,1,6,1,2,0,5,5,2,1
523,104.119655,30.685033,113.99,2,1,1,6,2,2,1,1,8,3,1.78
524,104.112556,30.71579,89.1,1,1,2,1,3,2,1,1,6,3,1.52
525,104.112556,30.71579,86.94,3,1,3,4,3,3,1,1,7,3,1.66
526,104.158901,30.642585,77.96,1,1,2,7,3,2,1,1,6,3,1.6
527,104.105439,30.673457,88.36,1,1,1,10,1,2,0,1,7,3,1.41
528,104.177749,30.704315,84.13,3,1,2,3,3,3,1,1,7,3,1.53
529,104.121852,30.654267,116.41,3,1,3,1,2,3,1,1,7,3,2.13
530,104.112556,30.71579,72.71,1,1,3,3,3,0,1,1,6,3,1.24
531,104.112556,30.71579,89.1,2,1,2,3,3,3,1,1,6,3,1.52
532,104.098081,30.700856,88.77,1,1,3,2,2,0,0,1,6,3,1.9
533,104.121852,30.654267,168.66,3,1,1,8,3,3,1,1,8,3,4.55
534,104.112556,30.71579,86.94,1,1,3,5,3,3,1,1,8,3,1.79
535,104.100279,30.690814,88.14,1,1,1,10,2,2,1,3,5,2,1.6
536,104.100279,30.690814,62.35,2,1,1,2,4,1,0,1,5,2,0.665
537,104.095289,30.659389,136,2,2,1,6,3,3,1,1,8,3,2.8
538,104.119655,30.685033,69.45,1,1,3,9,2,2,1,1,6,3,1.6
539,104.119655,30.685033,73.68,3,1,2,6,2,2,0,1,5,2,0.8
540,104.129414,30.674622,90.1,2,1,2,6,3,3,1,1,8,3,1.75
541,104.095289,30.659389,127.67,3,1,1,2,1,0,1,1,8,3,2.65
542,104.095289,30.659389,71.31,1,1,1,1,1,2,0,1,5,2,0.78
543,104.095289,30.659389,63.73,1,1,1,6,1,2,0,1,5,2,0.78
544,104.100279,30.690814,161.89,3,1,3,10,2,3,1,1,7,3,2.6
545,104.095289,30.659389,76.15,2,1,1,2,1,2,0,5,5,2,0.835
546,104.177749,30.704315,69,1,1,2,9,2,3,1,1,6,2,0.97
547,104.147357,30.635151,78.9,2,1,3,2,4,2,1,3,6,2,1.2
548,104.098081,30.700856,87.44,3,1,2,6,3,3,1,1,5,2,1.73
549,104.098081,30.700856,53.52,2,1,3,2,3,2,1,1,4,1,0.79
550,104.098081,30.700856,88.21,2,1,2,2,3,2,1,1,6,2,1.74
551,104.121852,30.654267,82.19,3,1,2,1,3,3,1,1,5,2,2.35
552,104.098081,30.700856,80.11,2,1,2,10,3,3,1,1,5,2,1.56
553,104.100279,30.690814,48.01,3,1,1,1,1,0,0,1,4,1,0.5
554,104.112231,30.662037,73.79,1,1,3,6,3,2,1,1,5,2,1.45
555,104.119655,30.685033,92.25,2,1,1,6,1,2,1,1,6,2,1.08
556,104.124802,30.656514,83.85,3,1,2,10,2,2,1,1,5,2,1.32
557,104.095289,30.659389,129.46,3,1,1,9,4,2,0,1,8,3,1.49
558,104.119655,30.685033,154.32,3,3,1,1,3,2,0,1,10,4,3.36
559,104.095289,30.659389,131.48,3,3,1,9,4,2,0,1,8,3,1.88
560,104.158901,30.642585,63.87,1,1,3,6,2,2,1,1,5,2,1.15
561,104.095289,30.659389,176.53,2,1,1,8,1,3,0,1,10,4,2.19
562,104.154494,30.682061,87.38,2,1,3,6,3,0,1,5,5,2,1.68
563,104.177749,30.704315,52.82,2,1,3,1,3,0,1,1,4,1,0.6
564,104.119655,30.685033,115.22,3,1,1,6,1,3,0,1,8,3,1.58
565,104.119655,30.685033,145.05,3,3,1,2,3,3,0,1,9,4,2.1
566,104.095289,30.659389,193,1,3,1,6,2,2,1,1,9,4,2.6
567,104.119655,30.685033,80.77,2,1,1,5,3,2,0,1,6,2,1.29
568,104.112231,30.662037,73.96,3,1,2,9,3,2,1,3,5,2,1.37
569,104.095289,30.659389,98.82,1,1,1,6,1,2,0,1,7,3,1.3
570,104.095289,30.659389,175.64,1,3,3,3,2,0,1,1,10,4,3.75
571,104.098081,30.700856,86.57,2,1,2,6,2,3,1,3,5,2,1.28
572,104.098081,30.700856,64.32,3,1,2,9,3,0,1,1,5,1,0.9
573,104.098081,30.700856,45.45,2,1,2,6,3,0,1,2,4,1,0.675
574,104.154494,30.682061,56,3,1,3,6,2,0,1,1,5,2,1.39
575,104.095289,30.659389,42.24,2,1,1,10,1,3,0,5,4,1,0.5
576,104.098081,30.700856,101.9,1,1,2,2,3,2,1,1,7,3,1.6
577,104.098081,30.700856,95.18,3,1,3,6,3,3,1,1,6,3,1.65
578,104.124802,30.656514,99.64,2,1,2,1,2,3,1,1,8,3,1.55
579,104.100279,30.690814,84.82,3,1,1,4,1,2,0,3,6,3,1.1
580,104.119655,30.685033,69.75,3,1,1,6,1,2,0,1,6,2,1.05
581,104.158901,30.642585,101.65,1,1,2,2,3,3,1,1,7,3,2.35
582,104.118902,30.674317,123.05,3,1,1,8,4,2,0,1,8,3,1.87
583,104.119655,30.685033,104.56,3,1,1,2,1,3,0,1,8,3,1.57
584,104.100279,30.690814,79.33,1,1,3,5,2,2,1,1,5,2,1.35
585,104.121852,30.654267,87.42,1,1,3,8,3,0,1,1,7,3,2.4
586,104.121852,30.654267,80.18,3,1,3,5,3,3,1,1,5,2,1.95
587,104.112556,30.71579,76.71,1,1,2,1,3,3,1,1,8,3,1.65
588,104.154494,30.682061,94.05,1,1,3,9,2,3,1,1,9,4,1.9
589,104.098081,30.700856,118.82,3,1,2,2,3,3,1,1,7,3,3.2
590,104.112556,30.71579,89.28,3,1,2,1,3,3,1,1,6,3,1.7
591,104.124802,30.656514,86.41,2,1,2,3,3,3,1,4,6,3,1.46
592,104.098081,30.700856,77.4,1,1,2,6,3,3,1,1,5,2,1.5
593,104.112556,30.71579,65.45,1,1,3,6,2,0,1,1,7,3,1.09
594,104.112231,30.662037,68.6,1,1,1,6,2,3,1,1,5,2,1.7
595,104.154494,30.682061,122.94,1,1,3,1,3,2,1,5,7,3,2.1
596,104.098081,30.700856,93.77,1,1,2,9,3,3,1,1,6,3,2.15
597,104.158901,30.642585,116.59,1,1,3,6,2,3,1,1,7,3,2.11
598,104.124802,30.656514,44.77,2,1,1,6,1,0,1,1,4,1,0.65
599,104.177749,30.704315,72,2,1,2,2,2,0,1,1,6,2,1.3
600,104.112556,30.71579,68.19,3,1,3,1,3,2,1,1,5,2,1.3
601,104.121852,30.654267,129.38,1,1,2,8,2,2,1,1,7,3,2.65
602,104.112556,30.71579,81.82,3,1,1,3,3,2,1,1,7,3,1.47
603,104.119655,30.685033,116.57,3,3,1,6,2,3,1,1,9,4,2
604,104.177749,30.704315,78.94,2,1,2,2,3,3,1,3,6,2,1
605,104.112556,30.71579,86.2,2,1,2,2,3,3,1,1,6,3,1.39
606,104.119655,30.685033,74.83,3,1,1,2,4,0,0,1,5,2,1
607,104.158901,30.642585,78.26,2,1,2,5,3,3,1,1,7,3,1.65
608,104.129414,30.674622,45.54,2,1,3,9,2,3,1,1,4,1,0.92
609,104.121852,30.654267,66.44,2,1,3,1,3,3,1,1,5,2,1.28
610,104.098081,30.700856,89.37,2,1,2,1,3,2,1,1,7,3,1.52
611,104.154494,30.682061,156.66,1,1,3,9,3,2,1,5,9,4,3.28
612,104.105439,30.673457,122.15,3,1,1,8,1,2,0,1,8,5,1.35
613,104.098081,30.700856,112.93,2,1,3,6,3,3,1,1,8,3,2.25
614,104.095289,30.659389,56.9,2,1,1,6,4,2,0,1,5,2,0.754
615,104.095289,30.659389,76.59,3,1,1,6,1,2,0,1,5,2,0.82
616,104.095289,30.659389,118.56,3,1,1,6,4,2,0,1,7,4,1.125
617,104.100279,30.690814,87.8,1,3,1,9,4,3,0,1,5,2,1.05
618,104.154494,30.682061,117.94,2,1,1,8,2,2,1,1,8,3,1.6
619,104.095289,30.659389,71.38,3,1,1,1,1,2,0,5,6,2,0.8
620,104.095289,30.659389,86.49,3,1,1,6,1,2,0,1,6,3,0.95
621,104.095289,30.659389,59.67,2,1,1,2,1,2,0,5,5,2,0.765
622,104.098081,30.700856,170.37,1,3,2,8,3,3,1,1,15,7,5.2
623,104.095289,30.659389,121.71,3,1,1,6,3,3,1,1,9,4,2.04
624,104.124802,30.656514,88.69,1,1,2,6,2,3,1,1,6,2,1.23
625,104.095289,30.659389,63.13,3,1,2,8,3,0,0,1,7,3,0.61
626,104.154494,30.682061,156.66,3,1,3,1,3,2,1,5,9,4,3.2
627,104.095289,30.659389,66.61,3,1,1,6,4,2,0,1,6,2,0.785
628,104.095289,30.659389,138.26,3,1,1,1,1,2,0,1,8,3,1.26
629,104.095289,30.659389,73.89,2,1,1,6,1,2,1,5,6,2,0.8
630,104.095289,30.659389,98.37,1,1,1,2,4,2,0,5,5,2,1.2
631,104.095289,30.659389,123.95,1,1,1,6,2,2,1,1,7,3,1.66
632,104.095289,30.659389,71.76,3,1,1,6,1,0,0,1,5,2,0.8
633,104.095289,30.659389,61.17,3,1,1,1,1,3,0,1,6,2,0.67
634,104.095289,30.659389,131.13,2,1,1,6,4,2,0,1,7,3,1.43
635,104.095289,30.659389,75.8,3,1,1,2,4,3,0,1,6,3,0.94
636,104.095289,30.659389,177.58,2,1,1,6,3,2,1,1,8,3,2.1
637,104.095289,30.659389,189.66,2,1,1,9,2,2,1,1,9,4,1.86
638,104.124802,30.656514,119.44,3,1,2,2,2,2,1,1,8,3,2.03
639,104.124802,30.656514,93.24,2,1,2,4,2,2,1,1,7,3,1.58
640,104.124802,30.656514,107.73,2,1,1,4,4,2,0,1,7,3,1.48
641,104.124802,30.656514,104.13,1,1,1,8,4,2,0,1,6,3,1.55
642,104.124802,30.656514,111.69,3,1,1,8,4,2,0,1,7,3,1.45
643,104.095289,30.659389,67.89,1,1,1,6,4,0,0,1,6,2,0.9
644,104.095289,30.659389,79.56,3,1,1,6,1,2,0,1,6,2,0.99
645,104.095289,30.659389,99.53,3,1,1,6,1,3,0,5,6,3,1.25
646,104.095289,30.659389,91.19,2,1,3,5,2,2,1,1,5,2,2.08
647,104.095289,30.659389,124.38,1,1,3,1,3,2,1,1,8,3,1.55
648,104.121852,30.654267,212.41,1,1,2,8,3,3,1,1,10,4,6.2
649,104.119655,30.685033,140.83,2,1,1,1,1,2,1,1,8,3,2.02
650,104.177749,30.704315,106.71,1,1,2,5,3,0,1,1,7,3,2.2
651,104.112231,30.662037,113.76,2,1,1,6,3,2,0,5,8,3,1.61
652,104.095289,30.659389,127.48,2,1,1,2,4,2,0,1,8,3,1.38
653,104.095289,30.659389,83.52,2,1,1,2,4,2,0,5,6,2,0.88
654,104.100279,30.690814,129.23,2,1,1,2,1,2,0,1,8,3,1.55
655,104.095289,30.659389,71.81,2,1,3,1,2,3,1,1,5,2,1.4
656,104.119655,30.685033,82.37,1,1,2,6,3,1,1,1,5,2,1.45
657,104.095289,30.659389,119.75,2,1,3,6,1,2,0,1,7,2,1.55
658,104.098081,30.700856,126.5,3,3,2,1,3,2,0,1,11,5,1.3
659,104.098081,30.700856,122.7,2,1,1,1,3,3,1,1,7,3,1.82
660,104.098081,30.700856,83.83,3,1,2,5,3,2,1,1,6,2,1.18
661,104.147357,30.635151,114.96,2,1,3,1,3,2,1,1,7,3,1.73
662,104.095289,30.659389,109.44,1,1,2,6,3,3,1,1,8,3,3.2
663,104.095289,30.659389,76.06,3,1,1,2,3,2,0,1,7,3,0.96
664,104.095289,30.659389,102.72,3,1,2,6,1,2,0,1,7,3,1.7
665,104.154494,30.682061,156.1,2,1,3,10,3,2,1,1,8,4,2.82
666,104.154494,30.682061,121.56,3,1,3,5,3,0,1,5,8,4,2.05
667,104.095289,30.659389,125.45,2,1,1,2,1,2,0,1,6,3,1.69
668,104.119655,30.685033,118.52,3,3,1,2,4,2,0,1,8,4,1.5
669,104.095289,30.659389,150.93,3,1,3,2,1,3,0,1,7,3,1.75
670,104.177749,30.704315,82,3,1,1,3,3,2,0,1,5,2,0.91
671,104.119655,30.685033,141.01,2,1,1,9,1,3,1,1,7,3,2.03
672,104.095289,30.659389,79.56,3,1,1,8,1,1,0,1,6,3,0.86
673,104.095289,30.659389,135.99,2,1,1,8,2,3,1,5,8,3,1.6
674,104.098081,30.700856,70.12,3,1,2,6,3,2,1,3,5,2,1.15
675,104.112556,30.71579,82.07,3,1,3,1,3,3,1,1,5,2,1.1
676,104.112231,30.662037,77.36,1,1,1,6,1,2,0,1,5,2,1.03
677,104.100279,30.690814,92.83,1,1,3,1,2,3,1,1,6,2,1.8
678,104.121852,30.654267,55.69,2,1,3,2,2,2,1,1,4,1,0.665
679,104.098081,30.700856,90.77,2,1,2,2,2,0,1,1,5,2,1.35
680,104.098081,30.700856,78.68,3,1,2,1,2,3,1,1,5,2,1.4
681,104.119655,30.685033,84.77,1,1,2,8,3,2,1,1,6,2,1.3
682,104.147357,30.635151,39.49,1,3,3,1,3,3,1,1,5,2,0.45
683,104.118902,30.674317,236.81,1,3,2,8,3,3,1,1,13,4,8.5
684,104.119655,30.685033,114.35,2,1,1,9,2,2,1,1,8,3,1.8
685,104.119655,30.685033,83.4,1,1,1,3,3,2,0,1,6,2,0.99
686,104.177749,30.704315,117.06,1,1,2,3,3,0,1,1,6,3,2
687,104.095289,30.659389,118.02,1,1,1,6,4,3,0,1,7,3,1.35
688,104.112231,30.662037,92.73,3,1,1,2,3,2,0,1,6,3,1.22
689,104.177749,30.704315,91.84,1,1,3,1,3,3,1,1,6,3,1.92
690,104.112556,30.71579,113.37,2,1,2,1,3,2,1,1,7,3,1.89
691,104.121852,30.654267,89.04,3,1,3,4,1,2,1,1,6,3,2.32
692,104.112231,30.662037,77.5,2,1,1,1,1,2,0,1,6,2,0.97
693,104.121852,30.654267,90.39,2,1,1,8,1,2,0,1,6,2,1.01
